id,date_accident,accident_type,district,longitude,latitude,road_condition,weather_condition,road_part,number_of_participants,vehicle_brand_uz,vehicle_model_uz,vehicle_color_uz,year_manufacture
148818,2023-05-03,piyodani urib yuborish,Namangan shahri,71.6643,41.0172,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Captiva,kulrang,2011.0
148817,2023-06-05,to'qnashuv,Yashnobod tumani,69.3067,41.3054,quruq,kun ochiq,tartibga solingan chorraha,3,Chevrolet,Lacetti,kulrang,2012.0
148816,2023-06-02,piyodani urib yuborish,Pop tumani,70.5577,41.0743,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Nexia,oq,2009.0
148808,2023-06-05,piyodani urib yuborish,Chilonzor tumani,69.191,41.2688,quruq,kun ochiq,yo'lning tog'ri qismi,2,Toyota,Land Cruiser,qora,2014.0
148807,2023-06-05,piyodani urib yuborish,Mirobod tumani,69.2794,41.3028,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Lacetti,oq,2015.0
148806,2023-06-05,piyodani urib yuborish,Yashnobod tumani,69.3429,41.2995,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Damas,oq,2010.0
148800,2023-04-17,YTHning boshqa turlari,Norin tumani,71.958,40.9426,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Damas,oq,2021.0
148788,2023-05-29,piyodani urib yuborish,Parkent tumani,69.5725,41.2593,quruq,kun ochiq,yo'lning tog'ri qismi,1,Daewoo,Damas,oq,2008.0
148784,2023-05-28,to'qnashuv,Parkent tumani,69.7625,41.306,quruq,kun ochiq,yo'lning tog'ri qismi,1,Chevrolet,Damas,oq,2006.0
148779,2023-04-13,to'siqqa urilish,Kosonsoy tumani,71.5396,41.2077,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Nexia 2,oq,2009.0
148770,2023-04-23,piyodani urib yuborish,Namangan shahri,71.6896,41.0128,quruq,kun ochiq,yo'lning tog'ri qismi,2,AZLK,412,sariq,1989.0
148732,2023-06-04,piyodani urib yuborish,Yakkasaroy tumani,69.2207,41.2641,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Spark,oq,2022.0
148730,2023-06-04,piyodani urib yuborish,Mirobod tumani,69.2977,41.2739,quruq,kun ochiq,yo'lning tog'ri qismi,3,Chevrolet,Cobalt,nam asfalt,2014.0
148729,2023-06-04,piyodani urib yuborish,Sirg'ali tumani,69.2291,41.2129,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Nexia,oq,1997.0
148728,2023-06-04,to'qnashuv,Yakkasaroy tumani,69.2579,41.2889,quruq,kun ochiq,tartibga solingan chorraha,3,Chevrolet,Lacetti,oq,2017.0
148722,2023-06-04,piyodani urib yuborish,Chilonzor tumani,69.1699,41.2605,quruq,kun ochiq,yo'lning tog'ri qismi,2,ISUZU,NQR 71PL,oq,2018.0
148709,2023-06-03,piyodani urib yuborish,Yashnobod tumani,69.3614,41.2788,quruq,kun ochiq,yo'lning tog'ri qismi,2,KAMAZ,5511,kulrang,1985.0
148707,2023-06-03,to'qnashuv,Olmazor tumani,69.2482,41.3507,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Nexia,oq,2015.0
148695,2023-06-03,velosipedchini urib yuborish,Yakkasaroy tumani,69.2511,41.2906,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Nexia 3,oq,2019.0
148693,2023-06-03,piyodani urib yuborish,Shovot tumani,60.41,41.6519,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Nexia 3,oq,2018.0
148691,2023-06-03,to'qnashuv,Yunusobod tumani,69.2714,41.3754,quruq,kun ochiq,tartibga solingan chorraha,6,Chevrolet,Cobalt,oq,2021.0
148690,2023-06-03,piyodani urib yuborish,Chilonzor tumani,69.2266,41.2795,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Lacetti,oq,2015.0
148687,2023-06-03,velosipedchini urib yuborish,Urganch shahri,60.6301,41.5745,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Matiz,kulrang,2009.0
148681,2023-01-08,piyodani urib yuborish,Farg'ona shahri,71.7506,40.4345,quruq,kun ochiq,umumfoydalanishdagi TV to'xtash joyi,3,Chevrolet,Cobalt,kulrang,2015.0
148680,2023-01-07,to'qnashuv,Beshariq tumani,70.5302,40.4434,quruq,kun ochiq,yo'lning tog'ri qismi,3,Daewoo,Nexia,oq,1997.0
148679,2023-01-06,to'qnashuv,Beshariq tumani,70.6626,40.3291,quruq,kun ochiq,yo'lning tog'ri qismi,3,Mercedes-Benz,C-Class AMG,to'q qizil,2007.0
148678,2023-01-05,piyodani urib yuborish,Yozyovon tumani,71.6264,40.632,xo'l,tuman,yo'lning tog'ri qismi,2,Chevrolet,Nexia 3,oq,2020.0
148677,2023-01-05,to'qnashuv,Farg'ona tumani,71.8213,40.3363,quruq,kun ochiq,yo'lning burilish qismi,2,Chevrolet,Damas,oq,2014.0
148676,2023-01-04,piyodani urib yuborish,Rishton tumani,71.2002,40.3509,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Nexia,oq,2011.0
148675,2023-01-02,ag'darilish,Oltiariq tumani,71.4344,40.5,quruq,kun ochiq,yo'lning tog'ri qismi,2,Nissan ,AD,qora,2015.0
148674,2023-01-02,piyodani urib yuborish,Rishton tumani,71.3181,40.3557,quruq,tuman,yo'lning tog'ri qismi,2,Chevrolet,Damas,oq,2013.0
148673,2023-06-03,velosipedchini urib yuborish,Do'stlik tumani,67.9555,40.5739,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Nexia,oq,2019.0
148672,2023-06-02,to'siqqa urilish,Yakkasaroy tumani,69.2561,41.2695,quruq,kun ochiq,yo'lning tog'ri qismi,3,Chevrolet,Cobalt,oq,2020.0
148671,2023-06-02,piyodani urib yuborish,Uchtepa tumani,69.1817,41.2884,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Cobalt,kulrang,2021.0
148670,2023-06-02,piyodani urib yuborish,Chilonzor tumani,69.1646,41.2476,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Cobalt,oq,2019.0
148669,2023-06-02,piyodani urib yuborish,Olmazor tumani,69.2167,41.3704,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Nexia 3,oq,2019.0
148668,2023-06-02,piyodani urib yuborish,Mirzo ulug'bek tumani,69.3059,41.3337,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Lacetti,oq,2022.0
148667,2023-06-01,piyodani urib yuborish,Yunusobod tumani,69.3397,41.2834,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Damas,oq,2018.0
148666,2023-06-01,piyodani urib yuborish,Olmazor tumani,69.2152,41.3604,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Matiz,kumush rang,2010.0
148665,2023-06-01,piyodani urib yuborish,Uchtepa tumani,69.1598,41.3123,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Lacetti,kulrang,2015.0
148664,2023-06-01,piyodani urib yuborish,Chilonzor tumani,69.2033,41.2542,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Damas,oq,2020.0
148663,2023-06-02,to'qnashuv,Do'stlik tumani,68.0769,40.5634,quruq,kun ochiq,yo'lning tog'ri qismi,3,Chevrolet,Nexia,kulrang,2007.0
148662,2023-06-01,piyodani urib yuborish,Olmazor tumani,69.2252,41.3616,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Matiz,qora,2010.0
148661,2023-06-01,to'qnashuv,Yangihayot tumani,69.2655,41.1642,quruq,kun ochiq,yo'lning tog'ri qismi,2,Sany,SCC500E,qizil,2020.0
148660,2023-03-21,to'siqqa urilish,Jizzax shahri,67.8413,40.0998,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Lacetti,oq,2009.0
148659,2023-06-01,to'qnashuv,Yunusobod tumani,69.2717,41.3188,quruq,kun ochiq,tartibga solingan chorraha,3,Chevrolet,Lacetti,kulrang,2020.0
148658,2023-06-01,piyodani urib yuborish,Shayxontoxur tumani,69.3344,41.2166,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Nexia 3,oq,2017.0
148657,2023-06-01,piyodani urib yuborish,Mirobod tumani,69.2684,41.2969,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Nexia 3,oq,2020.0
148645,2023-05-24,piyodani urib yuborish,Parkent tumani,69.5768,41.3071,quruq,kun ochiq,tartibga solingan chorraha,1,Chevrolet,Cobalt,kulrang,2013.0
148644,2023-05-29,piyodani urib yuborish,Shofirkon tumani,64.5653,40.1154,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Nexia 2,ko'k,2014.0
148643,2023-05-28,ag'darilish,Jondor tumani,64.1485,39.6855,quruq,kun ochiq,yo'lning tog'ri qismi,2,Lada(VAZ),2101,oq,1979.0
148642,2023-05-28,velosipedchini urib yuborish,Parkent tumani,69.6817,41.2934,quruq,kun ochiq,yo'lning tog'ri qismi,1,Lada(VAZ),2101,oq,1975.0
148639,2023-05-02,to'qnashuv,Andijon tumani,72.3661,40.7645,quruq,kun ochiq,tartibga solingan chorraha,2,Chevrolet,Matiz,qaymoq rang,2015.0
148634,2023-05-23,piyodani urib yuborish,Romitan tumani,62.6097,40.6256,quruq,kun ochiq,yo'lning tog'ri qismi,2,VOLVO,124,oq,2002.0
148633,2023-05-01,piyodani urib yuborish,Andijon shahri,72.3046,40.7696,quruq,kun ochiq,piyodalar o'tish joyi,2,Chevrolet,Spark,oq,2012.0
148630,2023-05-22,to'qnashuv,Vobkent tumani,64.5124,40.0476,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Nexia 2,oq,2009.0
148629,2023-05-20,piyodani urib yuborish,Kogon shahri,64.5715,39.7311,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Damas,oq,2021.0
148628,2023-05-20,to'qnashuv,Jondor tumani,63.3857,40.1851,quruq,kun ochiq,yo'lning tog'ri qismi,2,Hyundai,Elantra,qora,2021.0
148627,2023-05-20,piyodani urib yuborish,Buxoro shahri,64.4106,39.7904,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,DAMAS VAN,kulrang,2019.0
148626,2023-05-19,piyodani urib yuborish,Buxoro shahri,64.4494,39.7701,quruq,kun ochiq,piyodalar o'tish joyi,2,Chevrolet,Lacetti,oq,2014.0
148624,2023-05-18,to'qnashuv,Qorovulbozor tumani,64.7442,39.5526,quruq,kun ochiq,yo'lning tog'ri qismi,1,Lada(VAZ),2107,oq,2000.0
148623,2023-05-17,to'qnashuv,G'ijduvon tumani,64.6817,40.1076,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Lacetti,oq,2022.0
148621,2023-05-14,to'qnashuv,Peshku tumani,63.9549,40.1258,quruq,kun ochiq,yo'lning tog'ri qismi,1,Chevrolet,Cobalt,oq,2021.0
148620,2023-05-13,piyodani urib yuborish,Vobkent tumani,64.5192,40.003,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Damas,qaymoq rang,2020.0
148619,2023-05-11,to'siqqa urilish,Kogon shahri,64.5538,39.7232,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Nexia 2,oq,2012.0
148618,2023-05-11,to'qnashuv,G'ijduvon tumani,64.689,40.0855,quruq,kun ochiq,yo'lning tog'ri qismi,1,Chevrolet,Nexia 2,oq,2012.0
148617,2023-05-11,velosipedchini urib yuborish,Buxoro tumani,64.4447,39.8402,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Cobalt,oq,2020.0
148616,2023-05-10,ag'darilish,G'ijduvon tumani,64.9881,40.5438,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Lacetti,oq,2023.0
148614,2023-05-08,piyodani urib yuborish,Olot tumani,63.8699,39.4616,quruq,kun ochiq,yo'lning tog'ri qismi,2,Lada(VAZ),2109,qaymoq rang,1990.0
148612,2023-05-06,to'qnashuv,Qorovulbozor tumani,64.7442,39.5526,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Epica,qora,2008.0
148610,2023-05-05,piyodani urib yuborish,Buxoro tumani,64.4406,39.8462,quruq,kun ochiq,piyodalar o'tish joyi,2,Daewoo,Nexia 2,oq,2009.0
148609,2023-05-03,piyodani urib yuborish,Peshku tumani,64.4021,40.0408,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Nexia 3,oq,2016.0
148608,2023-05-01,ag'darilish,Jondor tumani,63.1328,40.377,quruq,kun ochiq,yo'lning tog'ri qismi,1,Chevrolet,Captiva,qora,2016.0
148606,2023-04-29,to'qnashuv,Kogon tumani,64.5981,39.6898,quruq,kun ochiq,yo'lning tog'ri qismi,3,HOWO,ZZ4257S3241V,oq,2021.0
148604,2023-04-28,to'qnashuv,Buxoro tumani,64.3974,39.9097,quruq,kun ochiq,yo'lning tog'ri qismi,2,Lada(VAZ),2113,oq,1983.0
